x,y
280.0,35.0
5017.0,8258.0
219.0,106.0
73.0,17.0
991.0,11089.0
603.0,255.0
627.0,1745.0
562.0,236.0
603.0,255.0
818.0,352.0
818.0,352.0
279.0,70.0
684.0,204.0
2428.0,1469.0
1293.0,1723.0
45.0,273.0
799.0,936.0
818.0,352.0
358.0,208.0
347.0,1051.0
3324.0,5040.0
935.0,13066.0
194.0,83.0
13.0,3.0
5017.0,8258.0
1711.0,155.0
297.0,34.0
280.0,278.0
107.0,45.0
190.0,161.0
1557.0,96.0
330.0,698.0
562.0,91.0
992.0,946.0
2418.0,1059.0
32.0,52.0
4924.0,4535.0
366.0,210.0
1010.0,329.0
132.0,69.0
293.0,424.0
416.0,197.0
467.0,154.0
286.0,2962.0
93.0,83.0
10.0,2602.0
774.0,1084.0
774.0,1084.0
169.0,267.0
504.0,335.0
1910.0,10821.0
5580.0,7358.0
825.0,645.0
222.0,852.0
579.0,2586.0
1576.0,1819.0
132.0,69.0
389.0,289.0
888.0,444.0
1895.0,1751.0
1188.0,1096.0
185.0,9.0
1379.0,5350.0
279.0,165.0
872.0,2286.0
549.0,838.0
57.0,1113417.0
446.0,921.0
3308.0,5434.0
4926.0,2522.0
446.0,921.0
1607.0,1771.0
601.0,273.0
1329.0,298.0
3105.0,3180.0
146.0,22.0
586.0,261.0
39.0,11.0
537.0,438.0
2393.0,668.0
3467.0,2783.0
802.0,272.0
1224.0,162.0
1694.0,739.0
165.0,297.0
661.0,177.0
119.0,8782.0
1068.0,3490.0
742.0,1871.0
696.0,1075.0
696.0,1075.0
106.0,38.0
569.0,1267.0
8.0,3.0
531.0,712.0
376.0,1026.0
2785.0,722.0
264.0,297.0
753.0,296.0
1071.0,256.0
104.0,200.0
538.0,2320.0
3131.0,2532.0
16646.0,49239.0
16646.0,49239.0
555.0,1891.0
918.0,1096.0
683.0,5681.0
683.0,5681.0
555.0,1891.0
555.0,1891.0
666.0,489.0
272.0,3353.0
734.0,138.0
1220.0,462.0
2558.0,2244.0
677.0,804.0
125.0,218.0
1044.0,326.0
548.0,561.0
324.0,339.0
537.0,2319.0
918.0,1096.0
368.0,1012.0
563.0,7112.0
301.0,2512.0
144.0,264.0
591.0,363.0
226.0,211.0
405.0,360.0
280.0,163.0
220.0,777.0
1679.0,785.0
347.0,1050.0
330.0,1453.0
130.0,417.0
199.0,299.0
4103.0,4568.0
3952.0,4008.0
378.0,186.0
130.0,417.0
520.0,158.0
2257.0,206.0
388.0,55.0
451.0,56509.0
4283.0,12633.0
4115.0,9362.0
1599.0,1609.0
1503.0,2063.0
630.0,11427.0
5350.0,5199.0
193.0,720.0
3399.0,3308.0
3399.0,3308.0
10.0,2602.0
1039.0,403.0
1827.0,2310.0
373.0,290.0
645.0,592.0
782.0,1999.0
1163.0,681.0
40.0,10.0
1941.0,1965.0
568.0,5101.0
1691.0,9147.0
362.0,2389.0
735.0,2416.0
1228.0,5196.0
556.0,17194.0
9.0,166.0
8653.0,9779.0
716.0,452.0
4666.0,4573.0
719.0,833.0
441.0,507.0
909.0,2666.0
207.0,212.0
22.0,8.0
569.0,1267.0
434.0,4697.0
143.0,328.0
707.0,578.0
723.0,3749.0
388.0,294.0
239.0,190.0
618.0,333.0
5128.0,5715.0
3103.0,296.0
450.0,20023.0
2249.0,1608.0
907.0,3477.0
477.0,905.0
1534.0,2876.0
868.0,133.0
80.0,50.0
139.0,1206.0
732.0,3833.0
1534.0,2876.0
139.0,1206.0
57.0,34.0
197.0,159.0
449.0,3818.0
1503.0,2063.0
4653.0,2356.0
426.0,469.0
426.0,469.0
3550.0,10146.0
450.0,312.0
585.0,208.0
651.0,110.0
450.0,312.0
982.0,1443.0
4666.0,4573.0
288.0,83.0
715.0,293.0
477.0,4418.0
1082.0,928.0
783.0,3131.0
310.0,142.0
1421.0,5141.0
220.0,777.0
1222.0,1582.0
356.0,165.0
1331.0,2175.0
2163.0,639398.0
1909.0,1432.0
1913.0,301.0
1285.0,12720.0
909.0,2666.0
692.0,2253.0
225.0,14.0
161.0,70.0
1322.0,16810.0
3245.0,2109.0
908.0,1017.0
347.0,1050.0
415.0,259.0
594.0,633.0
358.0,151.0
9401.0,14602.0
303.0,990.0
36.0,26.0
15.0,106.0
810.0,27244.0
1322.0,16810.0
693.0,1295.0
197.0,220.0
434.0,757.0
161.0,98.0
263.0,281.0
215.0,38958.0
1982.0,14914.0
373.0,290.0
15.0,9.0
27.0,58.0
273.0,615.0
182.0,234.0
4356.0,4389.0
589.0,51692.0
839.0,2731.0
839.0,2731.0
768.0,1203.0
1042.0,692.0
1228.0,5196.0
366.0,208.0
4666.0,4574.0
222.0,149.0
1043.0,879.0
1736.0,2997.0
829.0,1224.0
297.0,2949.0
809.0,418.0
609.0,98.0
1711.0,10177.0
4167.0,6590.0
879.0,950.0
381.0,861.0
113.0,19.0
780.0,12474.0
288.0,1642.0
879.0,434.0
422.0,171.0
115.0,36.0
1172.0,3299.0
4344.0,1224.0
713.0,812.0
192.0,1432.0
5002.0,532.0
1800.0,2585.0
306.0,114.0
349.0,1986.0
1421.0,560.0
457.0,268.0
20.0,6.0
1030.0,2671.0
457.0,268.0
702.0,455.0
18512.0,28529.0
521.0,477.0
84.0,47.0
995.0,3101.0
1672.0,1672.0
983.0,261.0
629.0,236.0
10.0,1.0
220.0,777.0
1682.0,3202.0
1195.0,3115.0
44.0,220.0
521.0,477.0
4044.0,2579.0
166.0,152.0
783.0,436.0
920.0,1390.0
486.0,354.0
486.0,354.0
341.0,661.0
591.0,290.0
341.0,661.0
784.0,4468.0
1926.0,1411.0
122.0,93.0
1792.0,579.0
154.0,35.0
633.0,623.0
495.0,156.0
1825.0,1018.0
513.0,759.0
220.0,138.0
9.0,1.0
46.0,17.0
14779.0,16526.0
1191.0,3455.0
1786.0,1835.0
1786.0,1835.0
14779.0,16526.0
10.0,1.0
1984.0,13255.0
1984.0,13255.0
14779.0,16526.0
1294.0,746.0
487.0,958.0
2255.0,1037.0
1122.0,722.0
34.0,7.0
1218.0,1840.0
366.0,525.0
238.0,2085.0
38.0,37.0
840.0,3311.0
2181.0,1882.0
1948.0,486.0
504.0,334.0
504.0,334.0
609.0,1175.0
3401.0,2747.0
18512.0,28529.0
992.0,946.0
301.0,359.0
1637.0,726.0
683.0,413.0
471.0,351.0
216.0,582.0
822.0,1262.0
1390.0,3019.0
161.0,11.0
352.0,385.0
352.0,385.0
2604.0,463.0
252.0,126.0
83.0,2.0
48.0,22.0
88.0,18.0
37.0,4.0
263.0,284.0
268.0,27.0
116.0,3909.0
116.0,3909.0
155.0,104.0
1425.0,351.0
1032.0,677.0
363.0,1999.0
339.0,189.0
217.0,49.0
97.0,3.0
842.0,794.0
213.0,128.0
233.0,275.0
616.0,463.0
1025.0,359.0
116.0,65.0
471.0,230.0
480.0,318.0
3243.0,13095.0
1226.0,978.0
98.0,105.0
112.0,30.0
199.0,266.0
4657.0,4650.0
3225.0,2255.0
1970.0,5330.0
1492.0,598.0
1492.0,598.0
3076.0,5359.0
3076.0,5359.0
3076.0,5359.0
3076.0,5359.0
3076.0,5359.0
3076.0,5359.0
203.0,156.0
4994.0,2865.0
46.0,18.0
4994.0,2865.0
4994.0,2865.0
764.0,567.0
260.0,284.0
323.0,335.0
2680.0,1049.0
2680.0,1049.0
73.0,10.0
3082.0,1503.0
3082.0,1503.0
298.0,58.0
2480.0,443.0
757.0,352.0
2988.0,3100.0
80.0,61.0
1547.0,786.0
80.0,61.0
5002.0,1633.0
757.0,352.0
1106.0,1133.0
199.0,244.0
416.0,12534.0
1184.0,674.0
199.0,244.0
1237.0,1275.0
1470.0,195.0
2031.0,2039.0
140.0,9.0
97.0,7905.0
24.0,3.0
577.0,420.0
79.0,3.0
818.0,488.0
1630.0,1617.0
343.0,240.0
79.0,3.0
8308.0,1570805.0
993.0,52.0
258.0,99.0
158.0,15.0
158.0,15.0
93.0,127.0
1588.0,1046.0
7965.0,10998.0
627.0,604.0
935.0,13062.0
2074.0,855.0
1425.0,351.0
1376.0,501.0
372.0,373.0
1170.0,3392.0
96.0,69.0
96.0,69.0
12134.0,10870.0
96.0,69.0
96.0,69.0
188.0,253.0
1047.0,888.0
1195.0,477.0
374.0,1186.0
923.0,268.0
53.0,27.0
78.0,13.0
143.0,62.0
277.0,106.0
331.0,4629.0
18512.0,28526.0
285.0,1995.0
118.0,2313.0
157.0,27.0
4352.0,11907.0
811.0,142.0
288.0,118.0
223.0,12.0
150.0,29.0
223.0,12.0
142.0,117.0
1777.0,764.0
1109.0,4189.0
1790.0,2345.0
99.0,4.0
124.0,119.0
124.0,119.0
757.0,11793.0
33.0,26.0
2716.0,462161.0
245.0,224.0
258.0,148.0
262.0,181.0
18494.0,28523.0
93.0,75.0
41.0,17.0
407.0,118.0
2929.0,551.0
258.0,148.0
3826.0,944.0
104.0,11.0
1245.0,505.0
344.0,485.0
860.0,417.0
5001.0,2014.0
154.0,129.0
2392.0,4068.0
5002.0,4179.0
242.0,6148.0
8356.0,29823.0
963.0,220.0
795.0,435.0
30.0,13.0
1525.0,22933.0
1753.0,641.0
108.0,11.0
110767.0,190513.0
10940.0,36564.0
272.0,6248.0
3499.0,1363.0
277.0,3091.0
218.0,64.0
132.0,43.0
326.0,1822.0
181.0,145.0
739.0,9202.0
637.0,90.0
537.0,38.0
5186.0,7011.0
175.0,19.0
590.0,211.0
819.0,474.0
3434.0,1136.0
226.0,36.0
1285.0,279.0
1285.0,279.0
845.0,1024.0
2023.0,867.0
613.0,265.0
513.0,526.0
279.0,112.0
9.0,2.0
6615.0,9220.0
295.0,368349.0
1368.0,1652.0
512.0,157.0
1007.0,542.0
86.0,50.0
1063.0,986.0
2928.0,551.0
302.0,3423.0
88.0,915.0
610.0,268.0
86.0,50.0
878.0,10830.0
1870.0,284.0
1875.0,4051.0
991.0,4615.0
9.0,1.0
34.0,2.0
1216.0,109.0
168.0,3144.0
921.0,19483.0
5001.0,2003.0
386.0,29.0
78.0,57.0
137.0,81.0
145.0,92.0
915.0,410.0
149.0,12444.0
427.0,9.0
702.0,276.0
4293.0,16294.0
1731.0,2341.0
1731.0,2341.0
1731.0,2341.0
176.0,68.0
1731.0,2341.0
167.0,14.0
1085.0,1209.0
142.0,35.0
509.0,456.0
2237.0,1261.0
1392.0,5044.0
691.0,457.0
501.0,161.0
3322.0,5035.0
281.0,851.0
1411.0,440.0
562.0,1172.0
562.0,1172.0
562.0,1172.0
811.0,704.0
349.0,175.0
510.0,556.0
450.0,190.0
1037.0,2872.0
25.0,9.0
97.0,27.0
158.0,9.0
523.0,472.0
162.0,103.0
176.0,371.0
893.0,5596.0
46.0,5.0
489.0,32321.0
680.0,3584.0
1154.0,1016.0
890.0,2628.0
1543.0,1180.0
2773.0,1490.0
249.0,55.0
529.0,2677.0
862.0,6505.0
212.0,107.0
618.0,2674.0
1860.0,1774.0
961.0,4415.0
1642.0,6382.0
322.0,119.0
2219.0,1693.0
1069.0,1961.0
570.0,879901.0
753.0,980.0
3853.0,14388.0
14.0,3.0
1785.0,526.0
8748.0,10083.0
1717.0,417.0
322.0,213.0
1744.0,427.0
1860.0,1807.0
1133.0,448.0
633.0,76.0
140.0,36797.0
884.0,4541.0
338.0,190.0
159.0,1526.0
879.0,7848.0
879.0,7848.0
1217.0,434.0
10849.0,33679.0
1840.0,1335.0
573.0,372.0
129.0,81.0
529.0,399.0
121.0,2565.0
805.0,313.0
495.0,157.0
4153.0,1869.0
1538.0,661.0
4153.0,1869.0
1504.0,139.0
4153.0,1869.0
811.0,487.0
177.0,57.0
271.0,191.0
2999.0,2406.0
27.0,2.0
4943.0,5223.0
2602.0,1438.0
1721.0,27602.0
594.0,1489.0
23.0,3.0
291.0,134.0
359.0,490.0
359.0,490.0
2727.0,1751.0
1074.0,887.0
466.0,1072.0
116.0,11.0
272.0,35.0
1343.0,351.0
39.0,93.0
868.0,384.0
884.0,4541.0
663.0,267.0
254.0,158.0
1343.0,351.0
566.0,730.0
444.0,115.0
50.0,43.0
31.0,19.0
180.0,66.0
1332.0,754.0
177.0,228.0
540.0,77.0
321.0,156.0
2465.0,29163.0
163.0,139.0
182.0,107.0
458.0,2042.0
103.0,102627.0
958.0,3362.0
879.0,7846.0
17.0,8.0
6438.0,7465.0
1754.0,1349.0
139.0,19.0
1112.0,1012.0
512.0,86203.0
206.0,16.0
879.0,7846.0
267.0,92.0
2999.0,2407.0
99.0,47.0
4087.0,821.0
3242.0,2106.0
995.0,457.0
294.0,489.0
879.0,7846.0
18508.0,28520.0
168.0,496.0
567.0,121.0
1813.0,592.0
3112.0,70344.0
1631.0,236.0
60.0,83.0
756.0,3457.0
1389.0,106118.0
189.0,64.0
2999.0,2407.0
1371.0,244.0
301.0,306.0
1827.0,2308.0
20.0,4.0
3050.0,1101.0
961.0,2027.0
132.0,23.0
262.0,63.0
64.0,21.0
726.0,416.0
1827.0,2308.0
1842.0,379.0
482.0,794.0
231.0,14413.0
630.0,414.0
452.0,83.0
188.0,164.0
63.0,42.0
289.0,110.0
2999.0,2407.0
1668.0,1426.0
2002.0,1095.0
3663.0,3011.0
449.0,437.0
3663.0,3011.0
63.0,19.0
63.0,19.0
524.0,3426.0
2771.0,3220.0
603.0,1730.0
23.0,33.0
222.0,850.0
938.0,6609.0
1365.0,2938.0
1226.0,2889.0
347.0,1044.0
594.0,1487.0
594.0,1487.0
970.0,743.0
416.0,362.0
289.0,788.0
137.0,130.0
4924.0,2598.0
4535.0,107640.0
2595.0,26724.0
119.0,40.0
428.0,142.0
153.0,851.0
329.0,65.0
1396.0,1629.0
2604.0,463.0
35.0,14.0
627.0,655.0
771.0,419.0
344.0,691.0
2994.0,13426.0
213.0,66.0
859.0,336.0
150.0,31.0
450.0,190.0
1502.0,17631.0
2446.0,921.0
203.0,1252.0
213.0,85.0
1259.0,709.0
4358.0,3217.0
272.0,6248.0
343.0,266.0
3554.0,2628.0
286.0,610.0
150.0,31.0
412.0,194.0
249.0,134.0
2771.0,3220.0
3159.0,2506.0
1948.0,2066.0
1264.0,529.0
197.0,390.0
295.0,368332.0
5000.0,528.0
286.0,610.0
1318.0,270.0
2691.0,16848.0
30.0,1.0
374.0,91.0
279.0,254.0
34.0,32.0
2730.0,2769.0
518.0,899.0
10849.0,33679.0
160.0,44.0
1677.0,1846.0
126.0,188.0
828.0,544.0
254.0,131.0
222.0,1405.0
2706.0,27181.0
126.0,60.0
2706.0,27181.0
339.0,1418.0
339.0,1418.0
875.0,2321.0
1859.0,1807.0
318.0,499.0
2184.0,1046.0
1213.0,1255.0
143.0,105.0
963.0,220.0
1075.0,1772.0
975.0,1134.0
18536.0,28514.0
134.0,2437.0
1172.0,487.0
339.0,339.0
995.0,2700.0
150.0,31.0
347.0,1046.0
466.0,70.0
347.0,1046.0
983.0,1381.0
159.0,1526.0
192.0,359.0
350.0,261.0
192.0,359.0
1778.0,796.0
1831.0,3263.0
912.0,888.0
296.0,26.0
241.0,51.0
8.0,4.0
425.0,202.0
241.0,51.0
180.0,61.0
301.0,185.0
313.0,124.0
1074.0,1527.0
266.0,55.0
833.0,11942.0
238.0,193.0
4143.0,4268.0
825.0,910.0
4516.0,8558.0
266.0,55.0
614.0,85.0
245.0,1112.0
53.0,16.0
2999.0,2407.0
1729.0,1351.0
290.0,47.0
290.0,47.0
290.0,47.0
238.0,193.0
355.0,10717.0
587.0,2157.0
533.0,295.0
53.0,316.0
75.0,8.0
1989.0,1043.0
7680.0,8472.0
2742.0,10548.0
3123.0,4667.0
599.0,336.0
1829.0,887.0
207.0,333.0
408.0,275.0
286.0,609.0
821.0,427.0
1194.0,333.0
25.0,12.0
13.0,4.0
510.0,1442.0
516.0,227.0
516.0,219.0
146.0,149.0
712.0,32952.0
2966.0,2724.0
2395.0,1300.0
18.0,4.0
4117.0,2603.0
957.0,2202.0
1198.0,219.0
393.0,93.0
3382.0,2447.0
567.0,121.0
271.0,2761.0
678.0,281.0
598.0,370.0
1397.0,260.0
134.0,2437.0
567.0,121.0
2091.0,1508.0
159.0,144.0
480.0,2824.0
661.0,291.0
408.0,896.0
198.0,206.0
157.0,1516.0
157.0,1516.0
504.0,222.0
379.0,3351.0
301.0,12.0
235.0,991.0
225.0,968.0
39.0,17.0
363.0,83.0
584.0,544.0
73.0,8.0
624.0,786.0
509.0,1442.0
245.0,42.0
2762.0,3369.0
544.0,1031.0
15.0,20.0
3314.0,3739.0
662.0,399.0
1596.0,354.0
1104.0,1935.0
1104.0,1935.0
43.0,4.0
1104.0,1935.0
1104.0,1935.0
120.0,116.0
1104.0,1935.0
614.0,265.0
295.0,245.0
1632.0,567.0
1104.0,1935.0
654.0,1631.0
951.0,911.0
18543.0,28514.0
2771.0,3219.0
346.0,88.0
347.0,1045.0
132.0,59.0
509.0,1442.0
832.0,619.0
2288.0,9533.0
3262.0,6595.0
631.0,134.0
5150.0,909.0
379.0,3351.0
7828.0,7809.0
798.0,1031.0
2320.0,1246.0
1729.0,1194.0
823.0,985.0
414.0,166.0
414.0,166.0
1200.0,757.0
58.0,6.0
108.0,111.0
286.0,609.0
22.0,18.0
678.0,2751.0
22681.0,93359.0
879.0,3070.0
111.0,60.0
843.0,719.0
437.0,424.0
610.0,268.0
218.0,80.0
13.0,35.0
225.0,146.0
139.0,379.0
110.0,6.0
218.0,80.0
978.0,1914.0
771.0,699.0
1223.0,3771.0
509.0,1442.0
513.0,2959.0
2635.0,1857.0
935.0,13056.0
1992.0,1461.0
12.0,10.0
594.0,1484.0
926.0,911.0
915.0,563.0
4538.0,1548.0
550.0,2307.0
235.0,451.0
189.0,139.0
189.0,139.0
728.0,335.0
576.0,469.0
2492.0,1293.0
3790.0,5562.0
2630.0,1128.0
52.0,38.0
2306.0,702.0
2306.0,702.0
431.0,299.0
1522.0,2917.0
1678.0,785.0
1600.0,1852.0
2074.0,849.0
407.0,896.0
407.0,896.0
20.0,13.0
1456.0,229.0
2680.0,14932.0
2236.0,1592.0
373.0,71.0
129.0,28.0
2135.0,8432.0
9403.0,14601.0
10.0,8.0
1937.0,2888.0
1019.0,309.0
431.0,243.0
1860.0,607.0
334.0,172.0
205.0,267.0
279.0,405.0
23.0,983.0
730.0,4722.0
1.0,41.0
80.0,271.0
1023.0,392.0
4997.0,1481.0
116.0,21.0
69.0,22.0
659.0,960.0
517.0,95.0
1502.0,304.0
222.0,34.0
69.0,4.0
756.0,3457.0
1.0,47.0
258.0,78.0
290.0,243.0
270.0,356.0
152.0,114.0
406.0,141.0
272.0,186.0
650.0,434.0
1317.0,1288.0
429.0,574.0
213.0,407.0
329.0,90.0
323.0,693.0
360.0,261.0
8.0,3.0
267.0,131502.0
40.0,11.0
104.0,45.0
299.0,1129.0
258.0,289.0
76.0,33.0
793.0,972.0
180.0,257.0
683.0,4551.0
59.0,52.0
40.0,11.0
1089.0,660.0
500.0,340.0
2.0,5.0
518.0,14434.0
22.0,218.0
17.0,51.0
2311.0,1087.0
222.0,849.0
472.0,127.0
1159.0,872.0
879.0,949.0
940.0,1794.0
354.0,237.0
11.0,1.0
51.0,38.0
3582.0,29771.0
14968.0,35327.0
1007.0,2610.0
371.0,88.0
4940.0,1626.0
145.0,1146.0
268.0,3034.0
706.0,142.0
277.0,163.0
355.0,412.0
937.0,802.0
809.0,188.0
148.0,136.0
3162.0,1247.0
11.0,7.0
5001.0,1936.0
19.0,1.0
2216.0,1105.0
2012.0,73961.0
72.0,102.0
2092.0,1900.0
990.0,1281.0
435.0,73.0
509.0,1441.0
418.0,38.0
18543.0,28514.0
287.0,162.0
371.0,424.0
25.0,16.0
145.0,12.0
2885.0,726.0
2115.0,1500.0
227.0,443.0
731.0,256.0
179.0,80.0
1371.0,356.0
646.0,334.0
526.0,45.0
4702.0,8830.0
597.0,2134.0
52.0,259.0
1371.0,356.0
5000.0,4243.0
801.0,10472.0
2018.0,1144.0
822.0,81.0
312.0,7548.0
2809.0,1048.0
1427.0,410.0
1427.0,410.0
415.0,566.0
1522.0,1318.0
451.0,897.0
810.0,5250.0
547.0,116.0
2691.0,16843.0
1477.0,1182.0
583.0,1565.0
1159.0,1840.0
2346.0,290095.0
1227.0,5195.0
1291.0,124.0
1291.0,124.0
530.0,2778.0
1291.0,124.0
260.0,52.0
962.0,154.0
772.0,243.0
164.0,90.0
275.0,2900.0
583.0,464.0
406.0,161.0
317.0,151.0
84.0,57.0
117.0,518.0
499.0,11.0
221.0,46.0
416.0,12520.0
450.0,181.0
499.0,17.0
470.0,38298.0
223.0,931.0
97.0,7879.0
450.0,2958.0
542.0,249.0
412.0,1513.0
507.0,31.0
2273.0,1659.0
884.0,1481.0
2299.0,148675.0
2299.0,148675.0
2299.0,148675.0
2299.0,148675.0
410.0,305.0
939.0,1793.0
3499.0,637.0
91.0,114.0
229.0,149.0
645.0,817.0
195.0,82.0
67.0,169.0
7869.0,7954.0
2.0,2.0
513.0,73.0
560.0,4053.0
4609.0,2917.0
4348.0,11909.0
601.0,11010.0
539.0,39.0
879.0,7845.0
4410.0,6305.0
290.0,323.0
290.0,323.0
529.0,681.0
1137.0,1704.0
2.0,3.0
286.0,609.0
1428.0,2107.0
231.0,1824.0
44.0,8666.0
77.0,60.0
3122.0,4662.0
1269.0,10506.0
28.0,17.0
102.0,92.0
1295.0,2037.0
2623.0,2594.0
1336.0,101100.0
788.0,147.0
587.0,237.0
1888.0,1982.0
650.0,875.0
6644.0,7837.0
9.0,26.0
120.0,464.0
18.0,23.0
688.0,1647.0
3518.0,2778.0
73.0,160.0
4152.0,4383.0
318.0,492.0
450.0,526.0
18543.0,28513.0
286.0,609.0
207.0,171.0
830.0,804.0
3371.0,773.0
124.0,191.0
937.0,1792.0
830.0,804.0
14779.0,16523.0
3221.0,2030.0
879.0,7844.0
349.0,749.0
863.0,5806.0
1201.0,1930.0
53.0,22.0
216.0,126.0
394.0,184.0
76.0,529.0
711.0,388.0
2998.0,2404.0
43.0,251.0
2998.0,2404.0
4028.0,9606.0
1729.0,2338.0
1729.0,2338.0
4134.0,2917.0
437.0,328.0
4925.0,2595.0
10849.0,33679.0
22.0,81.0
995.0,1463.0
22.0,81.0
78.0,82.0
22.0,2.0
238.0,102.0
793.0,396.0
44.0,78.0
491.0,898.0
494.0,300.0
205.0,89.0
120.0,207.0
317.0,1513.0
398.0,53.0
4702.0,3389.0
920.0,1390.0
4392.0,3604.0
740.0,2103.0
345.0,23018.0
2867.0,2224.0
3427.0,1135.0
7308.0,6645.0
370.0,378.0
19.0,4155.0
99.0,2779.0
2041.0,2289.0
3221.0,3567.0
640.0,94.0
99.0,40.0
754.0,449.0
8357.0,29825.0
2164.0,19652.0
334.0,247.0
1257.0,3358.0
669.0,276.0
479.0,1063.0
1195.0,2243.0
485.0,167.0
512.0,6289.0
257.0,108.0
4991.0,3779.0
930.0,868.0
343.0,95.0
1010.0,1353.0
200.0,230.0
1099.0,8276.0
4353.0,4656.0
2164.0,882.0
356.0,228.0
946.0,5490.0
682.0,1385.0
1042.0,1054.0
584.0,469.0
693.0,578.0
1879.0,1002.0
228.0,365.0
174.0,82.0
47.0,14.0
212.0,71.0
822.0,1471.0
1590.0,1624.0
1948.0,10068.0
230.0,83.0
879.0,7844.0
3853.0,14391.0
640.0,702.0
3853.0,14391.0
3853.0,14391.0
254.0,97.0
3853.0,14391.0
1144.0,303.0
3853.0,14391.0
3853.0,14391.0
3853.0,14391.0
35.0,83.0
1362.0,696.0
3853.0,14391.0
162.0,101.0
3853.0,14391.0
416.0,12518.0
451.0,56507.0
784.0,600.0
55.0,51.0
2042.0,798.0
114.0,29.0
357.0,178.0
536.0,228.0
3162.0,1247.0
512.0,86178.0
5011.0,8257.0
117.0,26732.0
2188.0,893.0
260.0,1123.0
489.0,967.0
501.0,161.0
1540.0,2146.0
505.0,89.0
220.0,37.0
4022.0,33806.0
484.0,1558.0
307.0,37.0
2257.0,1878.0
1541.0,1830.0
1788.0,2345.0
373.0,876.0
9.0,1.0
2854.0,3487.0
504.0,334.0
129.0,78.0
4022.0,33806.0
1140.0,747.0
23.0,13.0
3176.0,3592.0
77.0,65.0
90.0,38.0
136.0,72.0
566.0,857.0
132.0,59.0
600.0,1391.0
163.0,72.0
384.0,4847.0
108.0,63.0
135.0,64.0
416.0,2371.0
1512.0,188.0
995.0,1205.0
324.0,127.0
79.0,1089.0
96.0,1916.0
477.0,192.0
89.0,678.0
332.0,58.0
216.0,882.0
2035.0,5627.0
469.0,402.0
544.0,450.0
309.0,220.0
521.0,626.0
398.0,950.0
140.0,397.0
13368.0,14490.0
169.0,1453.0
2437.0,10341.0
42.0,37.0
1078.0,249.0
817.0,554.0
265.0,103.0
765.0,4461.0
14779.0,16523.0
18543.0,28512.0
644.0,176.0
2774.0,507.0
5001.0,2479.0
369.0,556.0
1948.0,10068.0
352.0,1015.0
1250.0,21689.0
632.0,38.0
2771.0,3218.0
278.0,417.0
2289.0,173033.0
272.0,35.0
3373.0,3136.0
76.0,36.0
176.0,93.0
346.0,174.0
96.0,1916.0
186.0,42.0
801.0,940.0
507.0,1805.0
2221.0,30277.0
3407.0,2153.0
32.0,21.0
499.0,132.0
932.0,444.0
425.0,292.0
21.0,11.0
316.0,111.0
188.0,417.0
34.0,4.0
128.0,59.0
496.0,713.0
141.0,65.0
878.0,7845.0
87.0,49.0
248.0,412.0
878.0,7845.0
215.0,38948.0
829.0,188.0
156.0,1766.0
131.0,93.0
298.0,136.0
26.0,558.0
786.0,253.0
57.0,18.0
404.0,213.0
152.0,149.0
2248.0,4244.0
419.0,289.0
904.0,1091.0
271.0,282.0
252.0,261.0
67.0,60.0
4159.0,3865.0
78.0,13.0
79.0,260.0
203.0,149.0
206.0,156.0
84.0,71.0
256.0,123.0
882.0,15042.0
1641.0,347.0
1431.0,60.0
137.0,376.0
544.0,339.0
310.0,660.0
255.0,141.0
4492.0,3161.0
860.0,301.0
322.0,170.0
36.0,10.0
3442.0,8589.0
62.0,328.0
53.0,43.0
2742.0,10547.0
698.0,158.0
176.0,69.0
40.0,7.0
141.0,119.0
176.0,69.0
18.0,6.0
1615.0,189237.0
15.0,5.0
860.0,301.0
875.0,439.0
43.0,13.0
604.0,233.0
171.0,113.0
78.0,44.0
48.0,16.0
1017.0,245.0
119.0,104.0
424.0,822.0
26.0,11.0
2211.0,1869.0
1524.0,70.0
49.0,9.0
25.0,6.0
21.0,7.0
44.0,9.0
570.0,188.0
48.0,12.0
206.0,255.0
713.0,192.0
289.0,1807.0
206.0,1466.0
1484.0,114910.0
335.0,530.0
4404.0,5171.0
62.0,100.0
82.0,22.0
1319.0,2114.0
98.0,34.0
4133.0,109264.0
1511.0,1472.0
162.0,233.0
835.0,1671.0
2126.0,1025.0
389.0,288.0
158.0,15.0
130.0,41.0
505.0,614.0
204.0,68.0
1202.0,14076.0
916.0,1083.0
16.0,4.0
2688.0,4998.0
67.0,37.0
98.0,45.0
916.0,1083.0
632.0,38.0
916.0,1083.0
141.0,66.0
75.0,78.0
2148.0,40369.0
916.0,1083.0
1286.0,2029.0
916.0,1083.0
916.0,1083.0
2059.0,1128.0
1341.0,223.0
916.0,1082.0
2119.0,652.0
71.0,102.0
426.0,469.0
866.0,528.0
289.0,145.0
1525.0,492.0
2190.0,1067.0
813.0,398.0
7881.0,10991.0
379.0,3349.0
494.0,159.0
998.0,114.0
308.0,271.0
307.0,391.0
573.0,472.0
699.0,700.0
574.0,2585.0
328.0,195.0
1507.0,906.0
235.0,447.0
3113.0,889.0
1269.0,1701.0
18543.0,28510.0
366.0,828.0
3338.0,1871.0
3338.0,1871.0
5841.0,6556.0
178.0,257.0
4190.0,5672.0
196.0,100.0
1970.0,5329.0
289.0,261.0
166.0,95.0
5001.0,485.0
835.0,344.0
237.0,93.0
456.0,823.0
976.0,238.0
1633.0,1672.0
36.0,101.0
318.0,60.0
